,Provincia,Partido,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
3680,SANTA FE,Iriondo,Serodino,1,0,0,1,1,0,1,1,0
3681,SANTA FE,Iriondo,Totoras,1,0,0,1,1,1,1,1,0
3682,SANTA FE,Iriondo,Villa Eloísa,1,0,0,1,1,1,1,1,0
3683,SANTA FE,Iriondo,Villa La Rivera (Oliveros),0,0,0,0,0,0,0,1,0
3684,SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),0,0,0,0,0,0,0,1,1
3685,SANTIAGO DEL ESTERO,Alberdi,Donadeu,0,0,0,1,0,0,0,0,0
3686,SANTIAGO DEL ESTERO,Alberdi,Sachayoj,0,0,0,1,1,0,1,0,1
3687,SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,0,0,0,1,0,0,0,1,0
3688,SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,0,0,0,1,1,0,0,0,1
3689,SANTIAGO DEL ESTERO,Atamisqui,Medellín,0,0,0,1,0,0,0,1,1
3690,SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,0,0,0,1,1,1,1,1,1
3691,SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,1,1,0,1,1,1,1,1,1
3692,SANTIAGO DEL ESTERO,Avellaneda,Herrera,0,1,0,1,1,1,1,0,1
3693,SANTIAGO DEL ESTERO,Avellaneda,Icaño,0,1,0,1,1,0,1,1,1
3694,SANTIAGO DEL ESTERO,Avellaneda,Lugones,0,1,0,1,1,1,1,0,1
3695,SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,0,1,0,1,1,1,0,0,0
3696,TUCUMAN,Cruz Alta,San Andrés,1,0,0,1,1,0,1,0,0
3697,TUCUMAN,Cruz Alta,Villa Recaste,0,0,0,0,1,1,0,0,0
3698,TUCUMAN,Cruz Alta,Villa Tercera,0,0,0,0,0,0,0,0,0
3699,TUCUMAN,Famaillá,Barrio Casa Rosada,0,0,0,0,1,0,0,0,0
3700,TUCUMAN,Famaillá,Campo de Herrera,0,0,0,0,1,0,0,0,0
3701,TUCUMAN,Famaillá,Ex Ingenio Nueva Baviera,0,0,0,0,1,1,0,0,0
3702,TUCUMAN,Famaillá,Famaillá,1,0,0,1,1,1,1,1,1
3703,TUCUMAN,Famaillá,Ingenio Fronterita,0,0,0,0,0,0,0,0,0
3704,TUCUMAN,Graneros,Graneros,0,0,0,0,1,1,1,1,1
3705,TUCUMAN,Graneros,Lamadrid,0,0,0,1,1,1,1,1,1
3706,TUCUMAN,Graneros,Taco Ralo,0,0,0,0,1,1,1,1,0
3707,TUCUMAN,Juan Bautista Alberdi,Juan Bautista Alberdi,1,0,0,0,1,1,1,0,1
3708,TUCUMAN,Juan Bautista Alberdi,Villa Belgrano,0,0,0,0,0,0,1,0,0
3709,TUCUMAN,La Cocha,La Cocha,1,0,0,0,1,1,1,1,1
3710,TUCUMAN,La Cocha,San José de La Cocha,0,0,0,0,0,0,0,1,1
3711,SANTA FE,Rosario,Pérez,1,0,0,1,1,1,1,1,1
3712,SANTA FE,Rosario,Piñero (Est. Erasto),0,1,0,1,1,0,0,0,0
3713,SANTA FE,Rosario,Pueblo Esther,1,0,0,1,1,1,1,0,1
3714,SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),0,1,0,0,1,0,1,0,0
3715,SANTA FE,Rosario,Pueblo Uranga,1,0,0,1,1,0,1,1,0
3716,SANTA FE,Rosario,Puerto Arroyo Seco,0,0,0,0,1,0,0,0,0
3717,SANTA FE,Rosario,Rosario,1,1,1,1,1,1,1,1,1
3718,SANTA FE,Rosario,Soldini,1,1,0,0,1,1,1,0,0
3719,SANTA FE,Rosario,Villa Amelia,1,1,0,1,0,0,1,1,0
3720,SANTA FE,Rosario,Villa del Plata,0,0,0,1,0,0,1,0,0
3721,SANTA FE,Rosario,Villa Gobernador Gálvez,1,1,0,1,1,1,1,1,0
3722,SANTA FE,Rosario,Zavalla,1,1,0,0,1,1,1,1,0
3723,SANTA FE,San Cristóbal,Aguará Grande,0,0,0,0,0,0,0,1,1
3724,SANTA FE,San Cristóbal,Ambrosetti,0,0,0,0,1,0,1,1,1
3725,SANTA FE,San Cristóbal,Arrufo,1,1,0,1,1,1,1,0,0
3726,SANTA FE,San Cristóbal,Balneario La Verde,0,0,0,0,0,0,0,0,1
3727,SANTA FE,San Cristóbal,Capivara,0,0,0,0,0,0,0,0,1
3728,SANTA FE,San Cristóbal,Ceres,1,1,0,0,1,1,1,1,0
3729,SANTA FE,San Cristóbal,Colonia Ana,0,0,0,0,0,0,0,1,0
3730,SANTA FE,San Cristóbal,Colonia Bossi,1,0,0,1,1,0,0,1,0
3731,SANTA FE,San Cristóbal,Colonia Rosa,0,0,0,0,1,0,0,1,0
3732,SANTA FE,San Cristóbal,Constanza,0,0,0,0,0,0,1,0,0
3733,SANTA FE,San Cristóbal,Curupaity,0,0,0,0,0,0,0,1,0
3734,SANTA FE,Castellanos,Bauer y Sigel,1,0,0,0,0,0,1,1,0
3735,SANTA FE,Castellanos,Bella Italia,1,1,0,1,1,1,1,1,0
3736,SANTA FE,Castellanos,Castellanos,0,1,0,0,0,0,1,1,0
3737,SANTA FE,Castellanos,Colonia Bicha,1,0,0,1,1,0,0,0,0
3738,SANTA FE,Castellanos,Colonia Cello,0,0,0,0,1,0,1,1,0
3739,SANTA FE,Castellanos,Colonia Margarita,0,1,0,0,0,0,1,0,0
3740,SANTA FE,Castellanos,Colonia Raquel,1,0,0,1,0,0,1,1,0
3741,SANTA FE,Castellanos,Coronel Fraga,0,0,0,0,0,0,1,1,0
3742,SANTA FE,Castellanos,Egusquiza,0,0,0,0,1,0,0,0,0
3743,SANTA FE,Castellanos,Esmeralda,0,1,0,0,1,0,1,0,0
3744,SANTA FE,Castellanos,Estación Clucellas,0,1,0,0,1,0,1,1,0
3745,SANTA FE,Castellanos,Estacion Presidente Roca,0,0,0,0,0,0,0,0,0
3746,SANTA FE,Castellanos,Estación Saguier,0,1,0,0,0,0,0,1,0
3747,SANTA FE,Castellanos,Eusebia y Carolina,1,0,0,1,1,0,0,0,0
3748,SANTA FE,Castellanos,Eustolia,0,0,0,0,0,0,0,1,0
3749,SANTA FE,Castellanos,Frontera,0,0,0,1,1,1,0,0,0
3750,SANTA FE,Castellanos,Garibaldi,0,0,0,0,0,0,1,0,0
3751,SANTIAGO DEL ESTERO,Capital,Yanda,0,0,0,0,0,0,0,1,0
3752,BUENOS AIRES,General Arenales,La Trinidad,0,1,0,1,0,0,0,1,0
3753,BUENOS AIRES,General Belgrano,General Belgrano,1,1,1,1,1,1,1,1,1
3754,BUENOS AIRES,General Belgrano,Gorchs,0,0,0,0,1,1,1,1,1
3755,BUENOS AIRES,General Guido,General Guido,0,0,1,1,1,1,1,1,0
3756,BUENOS AIRES,General Guido,Labarden,0,0,0,0,1,1,1,1,0
3757,BUENOS AIRES,General Juan Madariaga,Barrio Kennedy,0,0,0,0,1,1,0,0,0
3758,BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,1,1,1,1,1,1,1,0,1
3759,BUENOS AIRES,General La Madrid,General La Madrid,1,0,1,1,1,1,1,1,0
3760,BUENOS AIRES,General La Madrid,La Colina,0,0,0,0,0,0,1,0,0
3761,BUENOS AIRES,General La Madrid,Las Martinetas,0,0,0,0,0,0,1,1,0
3762,BUENOS AIRES,General La Madrid,Líbano,0,0,0,0,0,0,1,0,0
3763,BUENOS AIRES,General La Madrid,Pontaut,0,0,0,0,0,1,0,0,0
3764,BUENOS AIRES,General Las Heras,General Hornos,0,0,0,0,1,0,0,0,0
3765,BUENOS AIRES,Navarro,Navarro,1,1,1,1,1,1,1,1,1
3766,BUENOS AIRES,Navarro,Villa Moll (Est. Moll),0,0,0,1,0,0,1,1,0
3767,BUENOS AIRES,Necochea,Claraz,0,0,0,0,0,0,1,1,0
3768,BUENOS AIRES,Necochea,Costa Bonita,0,0,0,0,1,1,0,1,0
3769,BUENOS AIRES,Necochea,Energía,0,0,0,0,0,0,0,1,0
3770,BUENOS AIRES,Necochea,Juan N. Fernández,1,0,0,0,1,1,1,1,1
3771,BUENOS AIRES,Necochea,Necochea - Quequén,1,1,1,1,1,1,1,1,1
3772,BUENOS AIRES,Necochea,Nicanor Olivera (Est. La Dulce),1,0,1,0,0,1,1,1,0
3773,BUENOS AIRES,Necochea,Ramón Santamarina,0,0,0,0,1,1,1,0,0
3774,BUENOS AIRES,Olavarría,Blancagrande,0,0,0,0,0,0,0,0,0
3775,BUENOS AIRES,Olavarría,Colonia Hinojo,0,0,0,0,1,0,0,1,0
3776,BUENOS AIRES,Olavarría,Colonia Nievas,0,0,0,0,0,0,0,0,0
3777,BUENOS AIRES,Olavarría,Colonia San Miguel,0,0,0,0,0,0,0,0,0
3778,BUENOS AIRES,Olavarría,Espigas,0,0,0,0,0,0,1,0,0
3779,CABA,COMUNA 11,VILLA SANTA RITA,1,1,1,1,1,1,1,1,1
3780,CORDOBA,Río Primero,Capilla de los Remedios,0,0,0,0,1,1,1,0,0
3781,CORDOBA,Río Primero,Chalacea,0,0,0,0,0,0,0,0,0
3782,CORDOBA,Río Primero,Colonia Las Cuatro Esquinas,0,0,0,0,0,0,1,0,0
3783,CORDOBA,Río Primero,Diego de Rojas,0,0,0,1,1,0,1,0,0
3784,CORDOBA,Río Primero,El Alcalde (Est. Tala Norte),0,0,0,0,0,0,0,0,0
3785,CORDOBA,Río Primero,El Crispín,0,0,0,0,0,0,0,0,0
3786,CORDOBA,Río Primero,Esquina,0,0,0,1,1,0,1,0,1
3787,CORDOBA,Río Primero,Kilómetro 658,0,0,0,0,0,0,1,0,0
3788,CORDOBA,Río Primero,La Para,0,1,0,1,1,1,1,1,1
3789,CORDOBA,Río Primero,La Posta,0,0,0,0,0,0,1,0,0
3790,CORDOBA,Río Primero,La Puerta,0,0,0,1,1,1,1,1,0
3791,CORDOBA,Río Primero,La Quinta,0,0,0,0,0,0,1,1,0
3792,CORDOBA,Río Primero,Las Gramillas,0,0,0,0,1,0,1,0,0
3793,CORDOBA,Río Primero,Las Saladas,0,0,0,0,0,0,1,0,0
3794,CORDOBA,Río Primero,Maquinista Gallini,0,0,0,0,0,0,0,0,0
3795,CORDOBA,Río Primero,Monte del Rosario,0,0,0,0,0,0,0,0,0
3796,CORDOBA,Río Primero,Montecristo,1,0,0,1,1,1,1,1,1
3797,CORDOBA,Río Primero,Obispo Trejo,0,0,0,0,1,1,0,0,0
3798,CORDOBA,Río Primero,Piquillín,1,0,0,0,1,1,1,0,0
3799,CORDOBA,Río Primero,Plaza de Mercedes,0,0,0,0,0,0,0,0,0
3800,CORDOBA,Río Primero,Pueblo Comechingones,0,0,0,0,1,0,1,0,0
3801,CORDOBA,Río Primero,Río Primero,1,0,0,1,1,1,1,1,0
3802,CORDOBA,Río Primero,Sagrada Familia,0,0,0,0,0,0,0,0,0
3803,CORDOBA,Río Primero,Santa Rosa de Río Primero,1,0,0,1,1,1,1,1,0
3804,CORDOBA,Río Primero,Villa Fontana,0,0,0,1,1,0,1,1,0
3805,ENTRE RIOS,Paraná,Colonia Avellaneda,1,0,0,0,1,1,1,1,0
3806,ENTRE RIOS,Paraná,Colonia Crespo,0,0,0,0,0,0,0,0,0
3807,ENTRE RIOS,Paraná,Colonia Merou,0,0,0,0,0,0,0,0,0
3808,ENTRE RIOS,Paraná,Crespo,1,1,0,1,1,1,1,1,0
3809,ENTRE RIOS,Paraná,Crucesitas Séptima Sección,0,0,0,0,0,0,0,1,0
3810,ENTRE RIOS,Paraná,El Palenque,0,0,0,0,1,0,1,1,0
3811,ENTRE RIOS,Paraná,El Pingo,0,0,0,0,1,1,1,1,0
3812,ENTRE RIOS,Paraná,El Ramblón,0,0,0,0,1,0,0,0,0
3813,ENTRE RIOS,Paraná,El Ramblón,0,0,0,0,1,0,0,1,0
3814,ENTRE RIOS,Paraná,Hasenkamp,0,1,0,1,1,1,1,1,1
3815,ENTRE RIOS,Paraná,Hernandarias,0,1,0,0,1,1,1,1,0
3816,ENTRE RIOS,Paraná,La Picada,1,0,0,1,1,1,1,0,0
3817,ENTRE RIOS,Paraná,Las Tunas,0,0,0,0,0,0,0,1,0
3818,ENTRE RIOS,Paraná,María Grande,0,1,1,1,1,1,1,1,0
3819,ENTRE RIOS,Paraná,Oro Verde,1,1,0,0,1,1,1,1,0
3820,JUJUY,Yavi,Barrios,0,0,0,1,0,0,0,0,0
3821,JUJUY,Yavi,Cangrejillos,0,0,0,1,0,0,0,0,0
3822,JUJUY,Yavi,El Cóndor,0,0,0,0,0,0,1,0,0
3823,JUJUY,Yavi,La Intermedia,0,0,0,1,0,0,0,0,0
3824,JUJUY,Yavi,La Quiaca,1,0,0,1,1,0,1,1,1
3825,JUJUY,Yavi,Llulluchayoc,0,0,0,0,0,0,0,0,0
3826,JUJUY,Yavi,Pumahuasi,0,0,0,1,1,0,0,0,0
3827,JUJUY,Yavi,San Jose,0,0,0,0,0,0,0,0,0
3828,JUJUY,Yavi,Yavi,0,0,0,0,0,0,0,0,1
3829,JUJUY,Yavi,Yavi Chico,0,0,0,1,0,0,0,0,0
3830,LA PAMPA,Atreucó,Doblas,0,1,0,1,0,0,1,1,1
3831,LA PAMPA,Atreucó,Macachín,0,0,0,1,1,0,1,1,1
3832,LA PAMPA,Atreucó,Miguel Riglos,0,0,0,1,1,0,1,1,1
3833,LA PAMPA,Atreucó,Rolón,0,0,0,0,1,0,1,1,1
3834,LA PAMPA,Atreucó,Tomas M. Anchorena,0,0,1,0,0,0,1,1,1
3835,LA PAMPA,Caleu Caleu,Anzoategui,0,0,0,0,0,0,0,0,1
3836,LA PAMPA,Caleu Caleu,La Adela,0,1,0,0,1,1,0,1,1
3837,SANTIAGO DEL ESTERO,Choya,Ancaján,0,0,0,0,0,0,0,0,0
3838,MENDOZA,Las Heras,Las Heras,1,1,1,1,1,1,1,1,1
3839,MENDOZA,Las Heras,Los Penitentes,0,0,0,0,0,0,0,0,0
3840,MENDOZA,Las Heras,Panquehua,0,0,0,1,1,1,0,0,0
3841,MENDOZA,Las Heras,Papagayos,0,0,0,0,1,1,0,0,1
3842,MENDOZA,Las Heras,Polvaredas,0,0,0,0,0,0,0,0,0
3843,MENDOZA,Las Heras,Puente del Inca,0,0,0,0,1,1,0,0,1
3844,MENDOZA,Las Heras,Punta de Vacas,0,0,0,0,0,0,0,0,0
3845,MENDOZA,Las Heras,Sierras De Encalada,0,0,0,0,1,1,0,0,0
3846,MENDOZA,Las Heras,Uspallata,1,0,1,1,1,1,1,0,0
3847,MENDOZA,Lavalle,3 de Mayo,0,0,0,0,1,0,1,1,0
3848,MENDOZA,Lavalle,Barrio Alto del Olvido,0,0,0,0,0,0,0,0,0
3849,MENDOZA,Lavalle,Barrio Jocolí II,0,0,0,0,0,0,0,0,0
3850,MENDOZA,Lavalle,Barrio La Esperanza,0,0,0,0,0,0,0,0,0
3851,MENDOZA,Lavalle,Barrio La Palmera,0,0,0,0,0,0,0,0,0
3852,MENDOZA,Lavalle,Barrio La Pega,0,0,0,0,0,0,1,0,0
3853,MENDOZA,Lavalle,Barrio Lagunas de Bartoluzzi,0,0,0,0,0,0,0,0,0
3854,MENDOZA,Lavalle,Barrio Los Jarilleros,0,0,0,0,0,0,0,0,0
3855,MENDOZA,Lavalle,Barrio Los Olivos,1,0,0,0,0,0,1,0,0
3856,MENDOZA,Lavalle,Barrio Virgen del Rosario,0,0,0,0,0,0,0,0,0
3857,MENDOZA,Lavalle,Costa de Araujo,0,0,0,1,1,1,0,1,0
3858,SALTA,Cafayate,Cafayate,1,0,0,1,1,1,1,1,1
3859,SALTA,Cafayate,Tolombón,0,0,0,0,1,0,0,1,0
3860,SALTA,Capital,Atocha,0,0,0,1,1,1,1,1,0
3861,SALTA,Capital,El Tipal - La Almudena,0,0,0,0,1,1,0,1,1
3862,SALTA,Capital,La Ciénaga y Barrio San Rafael,0,0,0,0,1,0,0,1,0
3863,SALTA,Capital,Las Costas,0,0,0,0,0,1,0,1,0
3864,SALTA,Capital,Salta,1,1,1,1,1,1,1,1,1
3865,SALTA,Capital,Villa San Lorenzo,1,1,0,1,1,1,1,1,1
3866,SALTA,Cerrillos,Barrio El Congreso,0,0,0,1,1,0,0,0,0
3867,SALTA,Cerrillos,Barrio Las Tunas,0,0,0,1,1,0,0,0,0
3868,SALTA,Cerrillos,Barrio Los Olmos,0,0,0,0,0,0,0,0,0
3869,SALTA,Cerrillos,Barrio Los Pinares,1,0,0,1,0,0,0,1,0
3870,SANTIAGO DEL ESTERO,Copo,Urutaú,0,0,0,0,1,0,0,1,0
3871,BUENOS AIRES,General Las Heras,General Las Heras (Est. Las Heras),1,1,1,1,1,1,1,1,0
3872,BUENOS AIRES,General Las Heras,La Choza,0,0,0,0,0,0,0,0,0
3873,BUENOS AIRES,General Las Heras,Lozano,0,0,0,0,0,0,0,0,1
3874,BUENOS AIRES,General Las Heras,Plomer,0,0,0,0,0,0,1,0,0
3875,BUENOS AIRES,General Las Heras,Villars,0,1,1,1,0,0,1,0,0
3876,BUENOS AIRES,General Lavalle,Chacras de San Clemente,0,0,0,0,0,0,0,1,0
3877,BUENOS AIRES,General Lavalle,General Lavalle,0,1,0,1,1,1,1,1,1
3878,BUENOS AIRES,General Lavalle,Pavón,0,0,0,1,1,1,0,1,0
3879,BUENOS AIRES,General Paz,Barrio Río Salado,0,0,0,0,0,0,0,0,0
3880,BUENOS AIRES,General Paz,Loma Verde,0,0,0,0,1,1,1,1,0
3881,BUENOS AIRES,General Paz,Ranchos,1,0,1,1,1,1,1,1,0
3882,BUENOS AIRES,General Paz,Villanueva (Ap. Río Salado),0,0,0,0,0,0,1,1,0
3883,BUENOS AIRES,General Pinto,Colonia San Ricardo (Est. Iriarte),1,0,0,0,1,1,1,1,0
3884,LA RIOJA,Arauco,Termas de Santa Teresita,0,0,0,0,0,0,0,0,0
3885,BUENOS AIRES,Olavarría,Hinojo,1,0,0,0,1,1,1,0,1
3886,BUENOS AIRES,Olavarría,Olavarría,1,1,1,1,1,1,1,0,1
3887,BUENOS AIRES,Olavarría,Recalde,0,0,0,0,0,0,1,0,0
3888,BUENOS AIRES,Olavarría,Santa Luisa,0,0,0,0,0,1,0,0,0
3889,BUENOS AIRES,Olavarría,Sierra Chica,0,1,0,0,1,1,0,0,0
3890,BUENOS AIRES,Olavarría,Sierras Bayas,1,0,1,0,0,0,1,0,0
3891,BUENOS AIRES,Olavarría,Villa Alfredo Fortabat,1,0,0,0,1,1,1,0,0
3892,BUENOS AIRES,Olavarría,Villa Arrieta,0,0,0,0,1,1,0,0,0
3893,BUENOS AIRES,Olavarría,Villa La Serranía,0,0,0,0,1,0,0,0,0
3894,BUENOS AIRES,Patagones,Bahía San Blas,0,0,1,0,1,1,1,1,0
3895,BUENOS AIRES,Patagones,Cardenal Cagliero,0,0,0,0,1,0,0,0,0
3896,BUENOS AIRES,Patagones,Carmen de Patagones,1,0,1,1,1,1,1,1,1
3897,BUENOS AIRES,Patagones,José B. Casas,0,0,0,0,0,0,0,1,0
3898,BUENOS AIRES,Patagones,Juan A. Pradere,0,1,0,0,1,0,0,1,0
3899,CABA,COMUNA 12,COGHLAN,1,1,1,1,1,1,1,1,1
3900,CORDOBA,Río Segundo,Costasacate,1,0,0,1,1,1,1,1,0
3901,CORDOBA,Río Segundo,Impira,0,0,0,0,0,1,0,0,0
3902,CORDOBA,Río Segundo,Laguna Larga,1,0,0,1,1,1,1,1,0
3903,CORDOBA,Río Segundo,Las Junturas,1,0,0,1,1,1,1,0,1
3904,CORDOBA,Río Segundo,Los Chañaritos,1,0,0,1,1,0,0,1,0
3905,CORDOBA,Río Segundo,Luque,1,1,0,1,1,1,1,1,0
3906,CORDOBA,Río Segundo,Manfredi,1,0,0,1,1,1,1,0,0
3907,CORDOBA,Río Segundo,Matorrales,0,0,0,0,1,1,1,0,0
3908,CORDOBA,Río Segundo,Oncativo,1,1,0,1,1,1,1,1,0
3909,CORDOBA,Río Segundo,Pilar,1,0,0,1,1,1,1,1,1
3910,CORDOBA,Río Segundo,Pozo del Molle,0,1,0,0,1,1,1,0,0
3911,CORDOBA,Río Segundo,Rincón,0,1,0,0,1,1,1,1,0
3912,CORDOBA,Río Segundo,Río Segundo,1,0,0,1,1,1,1,1,0
3913,CORDOBA,Río Segundo,Santiago Temple,1,1,0,0,1,1,1,1,1
3914,ENTRE RIOS,Paraná,Paraná,1,1,1,1,1,1,1,1,1
3915,ENTRE RIOS,Paraná,Pueblo Bellocq (Est. Las Garzas),0,0,0,0,0,0,1,0,0
3916,ENTRE RIOS,Paraná,Pueblo Brugo,0,0,0,0,1,1,1,1,0
3917,ENTRE RIOS,Paraná,Pueblo General San Martín,0,0,0,0,1,0,0,0,0
3918,ENTRE RIOS,Paraná,Pueblo Moreno,0,0,0,0,0,0,0,0,0
3919,ENTRE RIOS,Paraná,San Benito,1,1,0,0,1,1,1,1,0
3920,ENTRE RIOS,Paraná,Sauce Montrull,0,0,0,0,0,0,0,1,0
3921,ENTRE RIOS,Paraná,Sauce Pinto,0,0,0,0,0,0,1,0,0
3922,ENTRE RIOS,Paraná,Seguí,1,1,0,0,1,1,1,1,1
3923,ENTRE RIOS,Paraná,Sosa,0,0,0,0,0,0,1,0,0
3924,ENTRE RIOS,Paraná,Tabossi,0,1,0,1,1,1,1,1,0
3925,ENTRE RIOS,Paraná,Tezanos Pintos,0,0,0,0,0,0,1,0,0
3926,ENTRE RIOS,Paraná,Viale,1,1,0,1,1,1,1,1,0
3927,ENTRE RIOS,Paraná,Villa Fontana,0,0,0,0,1,0,1,0,0
3928,ENTRE RIOS,Paraná,Villa Gobernador Luis F. Etchevehere,0,0,0,0,0,0,1,0,0
3929,LA RIOJA,Arauco,Villa Mazán,0,0,0,0,0,0,1,1,0
3930,LA RIOJA,Capital,La Rioja,1,1,1,1,1,1,1,1,1
3931,LA RIOJA,Castro Barros,Aminga,0,1,0,1,0,0,1,1,0
3932,LA RIOJA,Castro Barros,Anillaco,0,1,0,1,1,0,1,0,1
3933,LA RIOJA,Castro Barros,Anjullón,0,1,0,1,0,0,1,1,0
3934,LA RIOJA,Castro Barros,Chuquis,0,1,0,0,0,0,0,0,0
3935,LA RIOJA,Castro Barros,Los Molinos,0,1,0,0,0,0,0,1,0
3936,LA RIOJA,Castro Barros,Pinchas,0,1,0,0,0,0,0,1,0
3937,LA RIOJA,Castro Barros,San Pedro,0,1,0,0,0,0,1,1,0
3938,LA RIOJA,Castro Barros,Santa Vera Cruz,0,0,0,0,0,0,0,1,0
3939,LA RIOJA,Chamical,Chamical,1,1,0,1,1,1,1,1,1
3940,LA RIOJA,Chamical,Polco,0,0,0,0,0,0,0,0,0
3941,LA RIOJA,Chilecito,Anguinan,0,0,0,0,0,0,0,0,0
3942,LA RIOJA,Chilecito,Chilecito,1,1,0,1,1,1,1,1,0
3943,MENDOZA,Maipú,COQUIMBITO,0,0,0,1,1,1,0,0,0
3944,MENDOZA,Maipú,Cruz de Piedra,0,0,0,1,1,1,1,1,0
3945,MENDOZA,Maipú,El Pedregal,0,0,0,0,0,0,0,1,0
3946,MENDOZA,Maipú,Fray Luis Beltrán,1,1,1,1,1,1,1,1,0
3947,MENDOZA,Maipú,GENERAL GUTIERREZ,0,0,0,1,1,1,0,0,0
3948,MENDOZA,Maipú,LUZURIAGA,0,0,0,1,1,1,0,0,0
3949,MENDOZA,Maipú,Maipú,1,1,1,1,1,1,1,1,0
3950,MENDOZA,Maipú,Rodeo del Medio,1,0,1,1,1,1,1,1,0
3951,MENDOZA,Maipú,Russell,1,0,1,1,1,1,1,0,0
3952,MENDOZA,Maipú,San Roque,1,0,1,1,1,1,1,1,0
3953,MENDOZA,Maipú,Villa Teresa,0,0,0,0,0,0,0,1,0
3954,MENDOZA,Malargüe,Agua Escondida,0,0,0,0,1,1,0,0,0
3955,SALTA,Cerrillos,Cerrillos,1,1,0,1,1,1,1,1,1
3956,SALTA,Cerrillos,La Merced,0,0,0,1,1,1,1,1,1
3957,SALTA,Cerrillos,San Agustín,0,0,0,0,0,0,1,1,1
3958,SALTA,Cerrillos,Villa Los Álamos,0,0,0,0,1,1,0,0,0
3959,SALTA,Chicoana,Barrio Finca La Maroma,0,0,0,1,0,0,0,0,0
3960,SALTA,Chicoana,Barrio La Rotonda,0,0,0,1,0,0,0,1,0
3961,SALTA,Chicoana,Barrio Santa Teresita,0,0,0,1,0,0,0,0,0
3962,SALTA,Chicoana,Chicoana,1,0,0,1,1,1,1,1,1
3963,SALTA,Chicoana,El Carril,1,0,0,1,1,1,1,1,1
3964,SALTA,General Güemes,Campo Santo,1,0,0,1,1,1,1,1,1
3965,SALTA,General Güemes,Cobos,0,0,0,1,1,0,0,1,0
3966,SALTA,General Güemes,El Bordo,0,0,0,1,0,0,0,1,0
3967,TUCUMAN,Monteros,Sargento Moya,0,0,0,0,0,0,0,1,0
3968,TUCUMAN,Monteros,Soldado Maldonado,0,0,0,0,0,0,0,0,0
3969,BUENOS AIRES,General Pinto,General Pinto,0,0,1,0,1,1,1,0,1
3970,BUENOS AIRES,General Pinto,Germania (Est. Mayor José Orellano),1,0,0,0,1,1,0,0,0
3971,BUENOS AIRES,General Pinto,Gunther,0,0,0,0,0,1,0,0,0
3972,BUENOS AIRES,General Pinto,Villa Francia (Est. Coronel Granada),0,0,0,1,1,0,1,0,1
3973,BUENOS AIRES,General Pinto,Villa Roth (Est. Ingeniero Balbín),0,0,0,0,0,0,0,0,0
3974,BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,0,0,0,0,1,1,0,1,0
3975,BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,0,0,0,0,1,0,0,1,0
3976,BUENOS AIRES,General Pueyrredón,Barrio El Casal,0,0,0,0,0,0,0,1,0
3977,BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,0,0,0,1,1,1,0,1,0
3978,BUENOS AIRES,General Pueyrredón,Barrio La Gloria,0,0,0,0,1,1,0,1,0
3979,BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,0,0,0,1,1,1,0,1,0
3980,BUENOS AIRES,General Pueyrredón,Batán,1,0,0,1,1,1,1,1,1
3981,BUENOS AIRES,General Pueyrredón,Camet,1,0,0,1,1,1,1,1,1
3982,LA RIOJA,General Belgrano,Loma Blanca,0,0,0,0,1,0,0,0,1
3983,BUENOS AIRES,Patagones,Stroeder,0,0,1,1,1,1,1,1,0
3984,BUENOS AIRES,Patagones,Villalonga,1,0,1,1,1,1,1,1,0
3985,BUENOS AIRES,Pehuajó,Capitán Castro,0,0,0,0,0,0,0,1,0
3986,BUENOS AIRES,Pehuajó,Chiclana,0,0,0,0,1,1,0,1,0
3987,BUENOS AIRES,Pehuajó,Francisco Madero,0,0,1,0,1,1,1,1,0
3988,BUENOS AIRES,Pehuajó,Inocencio Sosa,0,0,0,0,0,0,0,1,0
3989,BUENOS AIRES,Pehuajó,Juan José Paso,0,0,0,1,1,1,1,1,0
3990,BUENOS AIRES,Pehuajó,Magdala,0,0,0,0,0,0,1,1,0
3991,BUENOS AIRES,Pehuajó,Mones Cazón,0,0,0,0,1,1,1,1,0
3992,BUENOS AIRES,Pehuajó,Nueva Plata,0,0,0,0,0,0,1,1,0
3993,BUENOS AIRES,Pehuajó,Pehuajó,1,1,1,1,1,1,1,1,0
3994,BUENOS AIRES,Pehuajó,San Bernardo (Est. Guanaco),0,0,0,0,0,0,1,1,0
3995,BUENOS AIRES,Pehuajó,San Esteban,0,0,0,0,0,0,0,1,0
3996,BUENOS AIRES,Pellegrini,Bocayuva,0,0,0,0,1,0,0,0,0
3997,BUENOS AIRES,Pellegrini,De Bary,0,0,0,0,0,0,0,0,0
